bh_id,n_time,dt_median,dt_cv,irregular
110542144445,4854,0.0001240372657775879,3.1573034663171224,True
109937478005,4004,0.00013202428817749023,3.021414805403791,True
107358570238,3750,0.00011098384857177734,3.7769284444169005,True
109760298768,5125,0.00012201070785522461,3.12037396634666,True
111850083753,4615,0.00012695789337158203,2.9125122302664415,True
109759118615,1579,0.0001100003719329834,5.246487231773441,True
107229404945,4832,0.00011402368545532227,3.473708975354069,True
108293303279,3602,0.00010800361633300781,3.8459534985283836,True
107682651665,2514,0.00010699033737188168,4.6469527782331355,True
112601875815,4517,0.00012701749801635742,2.927153813936539,True
112568510631,4519,0.00012701749801635742,2.926900351181156,True
104783659627,4833,0.00011801719665527344,3.3743026080522247,True
106969588033,1191,8.201599121088199e-05,1.0343817741010937,True
