bh_id,n_rows,nonfinite_time,file_order_negative_dt,file_order_zero_dt,sorted_duplicate_dt,nonfinite_phi_or_bounds,invalid_window_bounds,unparseable_membership,membership_mismatches,t_min,t_max,t_span,median_dt,within_track_dt_cv,right_residence_file_order,right_residence_sorted,short_span_exposure,sparse_track_exposure,residence_order_difference
106592682080,2183,0,0,0,0,0,0,0,0,0.1458850055932998,0.383336991071701,0.23745198547840118,9.700655937200375e-05,3.2394034707476402,0.12599593614938728,0.12599593614938728,False,False,0.0
107944557999,5578,0,0,0,0,0,0,0,0,0.2272039949893951,1.0,0.7727960050106049,0.00011903047561645508,3.215101408527317,0.5378580341603143,0.5378580341603143,False,False,0.0
108225653416,2443,0,0,0,0,0,0,0,0,0.214138001203537,0.5507820248603821,0.3366440236568451,0.00010702013969421387,4.745289034361255,0.37254529276510007,0.37254529276510007,False,False,0.0
107458357488,1372,0,0,0,0,0,0,0,0,0.2019429951906204,0.3549149930477142,0.15297199785709378,8.40127468109686e-05,4.11908571781671,0.30976203749604186,0.30976203749604186,False,False,0.0
116449885912,3568,0,0,0,0,0,0,0,0,0.4898250102996826,1.0,0.5101749897003174,0.0001310110092163086,1.3997926815732098,0.0,0.0,False,False,0.0
110615827332,2400,0,0,0,0,0,0,0,0,0.3261289894580841,0.7002120018005371,0.374083012342453,0.00013399124145507812,3.6326033036758187,0.4670978493473188,0.4670978493473188,False,False,0.0
106996517016,1358,0,0,0,0,0,0,0,0,0.1691669970750808,0.309451013803482,0.1402840167284012,8.401274681091309e-05,2.155053017171371,0.20093547040826817,0.20093547040826817,False,False,0.0
107952375534,5580,0,0,0,0,0,0,0,0,0.2272039949893951,1.0,0.7727960050106049,0.00011903047561645508,3.2185334485626913,0.24211347917650441,0.24211347917650441,False,False,0.0
118474230962,2805,0,0,0,0,0,0,0,0,0.6204959750175476,1.0,0.3795040249824524,0.00012499094009399414,1.1182563028559387,0.27185743536891116,0.27185743536891116,False,False,0.0
109488668318,5192,0,0,0,0,0,0,0,0,0.2557010054588318,1.0,0.7442989945411682,0.0001220107078551691,3.2263268737318236,0.43424556938608844,0.43424556938608844,False,False,0.0
109782041171,5037,0,0,0,0,0,0,0,0,0.2645600140094757,0.9878039956092834,0.7232439815998077,0.00012198090553289243,3.2547967034720195,0.3046264014470754,0.3046264014470754,False,False,0.0
106268696621,854,0,0,0,0,0,0,0,0,0.1594389975070953,0.2464130073785781,0.0869740098714828,0.00010599195957181062,0.22286751089278903,0.08047249768577114,0.08047249768577114,False,False,0.0
107155804507,1893,0,0,0,0,0,0,0,0,0.214138001203537,0.4527280032634735,0.23859000205993652,9.900331497192383e-05,5.571273620395407,0.04144801137981605,0.04144801137981605,False,False,0.0
109746381473,1550,0,0,0,0,0,0,0,0,0.2645600140094757,0.4895389974117279,0.2249789834022522,0.00010699033737182617,5.408480069827386,0.4125587061245679,0.4125587061245679,False,False,0.0
112258634339,4219,0,0,0,0,0,0,0,0,0.3754439949989319,1.0,0.6245560050010681,0.0001309514045715332,2.971779661395973,0.2567102656143723,0.2567102656143723,False,False,0.0
106558603047,2402,0,0,0,0,0,0,0,0,0.154786005616188,0.4469949901103973,0.2922089844942093,0.00010100007057189941,4.223906493769856,0.07522346082545461,0.07522346082545461,False,False,0.0
112650534787,3496,0,0,0,0,0,0,0,0,0.3436290025711059,0.8551369905471802,0.5115079879760742,0.00011903047561645508,3.279980681391563,0.10921445451240339,0.10921445451240339,False,False,0.0
106764607626,6175,0,0,0,0,0,0,0,0,0.1594389975070953,1.0,0.8405610024929047,0.00011801719665527344,3.1114005395633053,0.4296694961986087,0.4296694961986087,False,False,0.0
115507836150,3820,0,0,0,0,0,0,0,0,0.4482499957084656,1.0,0.5517500042915344,0.00013300776481628418,1.4825787673730366,0.7895014588689051,0.7895014588689051,False,False,0.0
113452109400,3872,0,0,0,0,0,0,0,0,0.4407469928264618,1.0,0.5592530071735382,0.00013297796249389648,1.4832300093835251,0.0,0.0,False,False,0.0
112652006856,4317,0,0,0,0,0,0,0,0,0.3644889891147613,1.0,0.6355110108852386,0.0001290440559387207,2.9664163643174812,0.478424828942088,0.478424828942088,False,False,0.0
115105665472,3867,0,0,0,0,0,0,0,0,0.4408130049705505,1.0,0.5591869950294495,0.0001329779624940075,1.480853817281873,0.0,0.0,False,False,0.0
110753063737,4764,0,0,0,0,0,0,0,0,0.2964229881763458,1.0,0.7035770118236542,0.00012499094009399414,3.2520769563143737,0.0,0.0,False,False,0.0
110847073774,4414,0,0,0,0,0,0,0,0,0.3091540038585663,0.9548609852790833,0.645706981420517,0.00012296438217163086,3.28549312277169,0.36646010808198093,0.36646010808198093,False,False,0.0
111758727706,3180,0,0,0,0,0,0,0,0,0.3261770009994507,0.7894160151481628,0.46323901414871216,0.0001150369644165039,3.3951496117343862,0.6731217915503117,0.6731217915503117,False,False,0.0
107365915383,3886,0,0,0,0,0,0,0,0,0.1847749948501587,0.7295560240745544,0.5447810292243958,0.00011199712753298674,3.3535408890348615,0.09936491162001752,0.09936491162001752,False,False,0.0
